ContextTokens,GeneratedTokens,start_timestamp_ms
877,21,1692401
748,11,1692454
202,8,1692454
1671,11,1692455
1481,21,1692455
7437,15,1692502
392,28,1692656
546,7,1693054
392,11,1693357
577,6,1693384
976,11,1693409
546,8,1693479
2763,17,1693498
74,17,1693504
1590,9,1693507
391,6,1693603
577,8,1693754
204,8,1693854
641,8,1693898
248,6,1694101
3361,10,1694154
1592,52,1694154
1593,37,1694178
2678,253,1694254
2658,12,1694256
107,18,1694355
10,23,1694380
2784,178,1694498
6204,30,1694554
1956,10,1694605
160,7,1694704
248,12,1694704
4348,89,1694705
101,26,1694705
10,11,1694768
6585,13,1694803
74,19,1694806
7437,14,1694897
1561,7,1694897
165,17,1694901
1958,13,1694903
1938,164,1694956
175,112,1695000
588,12,1695004
77,12,1695007
1708,9,1695009
107,13,1695054
394,9,1695054
1591,6,1695102
1003,8,1695102
758,9,1695154
1891,18,1695254
10,16,1695585
392,11,1695592
1595,28,1695654
1034,17,1695857
2304,11,1695857
3987,6,1695986
2164,10,1696498
1961,13,1696501
975,10,1696900
2164,11,1697100
77,21,1697102
188,11,1697103
1960,16,1697103
2484,13,1697408
2077,17,1697408
588,10,1697409
586,29,1697500
2770,8,1697501
2165,6,1697502
4918,6,1697597
587,7,1697597
805,18,1697598
981,7,1697603
2770,13,1697606
588,6,1697607
21,60,1697697
92,6,1697698
7437,28,1697699
2165,10,1697700
6582,19,1697705
805,18,1697802
2184,9,1697806
2167,8,1697808
2770,10,1697897
1003,6,1697902
92,13,1698408
2167,8,1698504
915,15,1698508
807,12,1698601
2168,7,1698603
1078,8,1698603
1561,125,1698605
2815,607,1698703
1846,8,1698703
103,9,1698803
587,85,1698805
6582,33,1698809
107,19,1698898
2168,7,1698898
1561,39,1698902
808,6,1698903
979,15,1698903
2360,21,1698905
2777,18,1699003
99,15,1699006
1054,10,1699101
2781,9,1699502
2093,21,1699502
99,14,1699700
359,6,1699703
7436,23,1699800
2187,10,1699806
364,10,1699808
2005,258,1699897
364,7,1700003
1043,36,1700100
367,10,1700104
2488,10,1700104
1055,10,1700105
141,18,1700201
2601,24,1700297
170,11,1700599
1043,76,1700702
2491,7,1700799
2113,39,1700900
588,15,1700900
516,10,1701001
2368,33,1701001
151,6,1701099
2603,22,1701298
100,9,1701299
1055,7,1701597
172,32,1701899
102,11,1701997
589,8,1702002
24,9,1702198
1849,10,1702199
1694,76,1702302
172,18,1702499
590,9,1702499
2941,10,1702599
2611,7,1702799
1046,114,1702800
2009,79,1703400
2772,37,1703599
1696,115,1703999
1503,9,1704298
1696,10,1704499
7424,61,1704698
1056,9,1704701
2480,63,1704799
2666,20,1704899
2010,99,1704902
195,9,1704998
1056,9,1705200
932,11,1705400
7424,49,1705400
176,13,1705502
201,285,1705503
148,48,1705600
2010,52,1705698
1000,19,1705797
96,17,1723373
934,6,1723479
3051,17,1723674
1388,60,1723775
1103,17,1723875
1105,9,1723875
617,21,1723973
1222,114,1723973
948,24,1724475
2154,21,1724477
2155,18,1724479
1103,9,1724677
445,34,1724876
7435,37,1724977
65,12,1727473
254,9,1727575
2618,14,1727584
2298,18,1728378
2526,50,1728477
945,20,1728576
511,19,1728576
65,12,1728673
2413,9,1728673
7433,8,1729375
1975,40,1729476
946,16,1729575
7435,9,1729576
2469,29,1729676
453,12,1729681
593,11,1729775
12,35,1729876
258,7,1730076
506,18,1730077
1094,9,1730077
593,9,1730280
102,14,1730285
2466,28,1730285
75,9,1730286
7435,14,1730477
1257,10,1730576
3293,22,1730577
7436,7,1734374
985,7,1734374
2633,6,1734375
1176,7,1734376
1973,223,1734577
1912,49,1734577
593,14,1734578
4946,10,1734578
3054,12,1734877
2594,13,1734973
1695,9,1734974
320,16,1735081
1912,27,1735378
3054,17,1735479
104,7,1735479
2469,17,1735480
1282,6,1735480
946,28,1735682
92,12,1735777
946,19,1735777
981,9,1735978
198,15,1736054
2595,35,1736081
1223,12,1736158
5962,7,1736158
104,15,1736177
173,9,1736255
3050,17,1736274
4944,11,1736277
1231,7,1736405
5763,12,1736433
1453,32,1736532
67,13,1736574
318,70,1736579
3377,68,1736596
2662,7,1736678
5970,9,1736706
7,20,1736716
1088,40,1736778
1291,8,1736874
2159,14,1736874
985,8,1736885
204,18,1736978
985,7,1737078
7436,11,1737173
456,12,1737174
946,14,1737174
982,9,1737178
945,9,1737179
8,18,1737254
94,16,1737277
7436,10,1737277
1926,9,1737375
594,19,1737379
828,17,1737380
1389,7,1737381
946,6,1737381
98,10,1737476
3044,8,1737478
2383,37,1737479
1286,15,1737480
7018,14,1737554
122,17,1737561
1877,11,1737576
98,11,1737581
2340,7,1737655
2114,11,1737676
222,24,1737677
620,8,1737680
830,30,1737680
7435,52,1737684
1592,22,1737685
2913,25,1737754
1480,31,1737771
1241,8,1737775
2163,7,1737778
1296,6,1737779
1249,7,1737880
2868,96,1737954
942,15,1737977
7435,37,1737979
7435,8,1737980
2301,7,1737981
197,9,1738054
1913,48,1738073
105,8,1738073
945,12,1738079
2949,12,1738080
2486,26,1738179
2069,8,1738180
1877,22,1738181
122,7,1738186
7436,6,1738285
204,10,1738294
829,9,1738378
1481,8,1738948
352,9,1738976
945,28,1738978
2161,9,1738980
204,6,1739066
9,30,1739158
4228,10,1739243
2346,13,1739254
173,9,1739358
1482,13,1739359
3519,24,1739427
2442,12,1739454
199,13,1739655
1787,46,1739759
2160,9,1739962
1654,7,1739972
1483,26,1739980
5991,16,1740156
2022,16,1740183
207,93,1740218
1042,32,1740254
1683,25,1740330
124,15,1740454
204,18,1740593
737,13,1740598
1431,12,1740654
6236,28,1740702
2443,12,1740755
4343,39,1740969
5764,23,1741033
174,12,1741154
204,12,1741160
408,16,1741198
1045,30,1741254
2481,9,1741259
124,11,1741509
466,9,1741557
174,52,1741613
204,10,1741678
816,13,1741729
291,7,1741801
7435,12,1741802
212,139,1741803
119,28,1741817
4344,8,1741967
292,7,1741998
1919,16,1741999
2163,16,1742000
7436,6,1742059
4866,10,1742154
202,13,1742157
4176,17,1742203
2024,39,1742298
1878,12,1742298
212,19,1742399
833,9,1761875
810,16,1761975
71,21,1762073
3235,6,1762075
127,19,1762080
5934,8,1762174
810,28,1762373
237,53,1762474
1268,80,1762474
1680,7,1762574
2470,12,1762873
127,12,1762974
1968,13,1762975
1991,21,1763174
1206,244,1763276
1991,7,1763675
1599,8,1763974
5933,97,1764076
2560,15,1764076
71,18,1764174
3049,17,1764873
316,9,1764975
6245,8,1765275
6243,10,1765375
1005,8,1765476
316,9,1765479
1209,79,1765573
853,10,1765577
130,13,1765673
2602,26,1765673
7435,20,1765676
1685,19,1766074
239,17,1766573
129,19,1766675
316,9,1766973
7436,45,1767074
2462,12,1767273
1297,72,1767573
3020,13,1767576
16,7,1767775
1466,88,1767877
1299,9,1767973
1687,54,1768273
3019,11,1768276
2310,9,1768374
16,12,1768374
1348,39,1768683
130,40,1769073
1016,6,1769273
3864,68,1769477
1300,7,1769773
1169,46,1769875
1016,14,1769879
16,16,1769976
7436,79,1770075
240,51,1770078
7436,24,1770078
1301,10,1770377
1017,9,1770473
1272,8,1770575
17,14,1770579
1470,49,1770673
130,17,1770675
1462,7,1770873
7436,9,1770873
3175,8,1771073
836,6,1771275
6253,33,1771474
221,12,1771474
1471,11,1771673
2312,14,1771674
1936,109,1771674
7437,15,1771973
3094,19,1771974
1461,32,1772075
2611,13,1772077
7435,10,1772273
1017,44,1772374
82,6,1773484
1152,11,1773573
946,10,1773576
3095,13,1773577
1463,11,1773577
2615,23,1773776
934,20,1773779
1709,31,1773978
3095,6,1774076
5933,23,1774381
7436,18,1774476
3182,11,1775174
7436,13,1775199
1963,22,1775424
7436,12,1775677
5978,445,1775698
4280,10,1775973
3098,18,1776673
1271,9,1776776
2624,6,1776877
232,34,1776877
133,14,1776877
7435,49,1777073
135,32,1777273
181,8,1777377
4783,9,1777573
3484,12,1777576
820,21,1777576
517,10,1777675
1468,10,1777874
2879,17,1777974
2629,10,1778085
1310,58,1778386
1185,8,1778573
77,7,1778676
517,8,1778779
138,16,1778873
3334,12,1778906
260,19,1778973
828,7,1779073
1159,31,1779179
517,11,1779280
2200,16,1779284
3484,13,1779376
7222,15,1779376
1469,21,1779379
1185,8,1779573
1279,26,1779673
1018,21,1779689
263,16,1779779
7436,46,1780005
3101,11,1780673
137,24,1780786
4788,21,1781092
518,12,1781093
185,6,1781173
1316,112,1781173
2628,24,1781173
842,12,1781177
1469,18,1781177
7435,15,1781273
4285,46,1781282
1073,10,1781373
137,30,1781473
1020,22,1781516
140,6,1781678
2684,7,1782278
140,13,1782278
823,217,1782374
1023,6,1782473
3290,503,1782688
1213,23,1782697
1557,38,1782895
825,10,1782975
138,18,1783073
1021,22,1783074
265,21,1783085
133,64,1783173
4789,24,1783387
198,11,1783478
1410,8,1783573
263,40,1783580
2684,9,1783675
520,11,1783773
265,19,1783945
847,16,1784274
199,12,1784373
3179,16,1784476
2637,24,1784476
826,54,1784487
5945,8,1784581
4792,12,1784876
3180,6,1785573
849,13,1785879
135,20,1786026
1900,6,1786029
826,9,1786074
1706,13,1786076
3181,14,1786173
227,9,1786176
92,17,1786183
1172,17,1786277
136,23,1786474
849,6,1786575
1980,8,1786809
230,6,1786873
4439,13,1786990
850,13,1787173
1215,264,1787173
7424,16,1787602
1708,13,1787614
139,11,1787877
3337,16,1787973
518,12,1788076
1321,83,1788079
4796,7,1788218
1708,13,1788374
941,264,1788410
1936,12,1803088
5595,13,1803323
689,8,1803380
63,8,1803479
26,8,1803579
5595,46,1804079
7436,9,1804579
1372,11,1804703
589,10,1804703
2013,8,1804779
762,75,1804880
372,9,1804880
515,32,1804881
2074,19,1805079
1826,9,1805083
1283,15,1805781
5754,22,1806125
386,13,1806229
4441,14,1806300
606,6,1806499
930,46,1806582
386,9,1806679
1358,41,1806781
1377,9,1806985
585,31,1806985
2846,14,1807080
606,6,1807080
387,6,1807080
7435,133,1807324
3750,6,1807425
606,6,1807579
4443,43,1807700
1285,14,1807780
4758,16,1807818
7435,42,1808081
2010,14,1808282
7434,22,1808479
374,31,1808518
762,26,1808580
694,13,1808596
4759,15,1808679
1358,18,1808879
33,109,1808890
2140,18,1808983
4443,87,1809182
1383,33,1809279
2342,10,1809381
2696,14,1809382
849,11,1809479
376,10,1809622
4443,6,1809700
252,6,1810388
1888,10,1810479
594,10,1810479
2140,19,1810585
1204,52,1810585
1367,12,1810682
2696,49,1810686
252,12,1810784
585,63,1810979
60,27,1811082
611,49,1811480
595,14,1811586
2143,16,1811683
376,20,1811781
63,6,1811879
60,27,1811880
5597,35,1812082
2011,8,1812183
4442,49,1812183
449,25,1812183
566,15,1812184
392,63,1812280
2145,16,1812282
63,23,1812398
376,15,1812481
2012,12,1812580
394,6,1812580
1386,29,1812782
547,6,1812797
64,8,1812881
1374,17,1812886
1392,6,1812886
515,21,1813081
2851,17,1813679
377,30,1813680
1419,29,1813809
1397,25,1814279
63,7,1814287
380,24,1814490
2015,8,1814650
1419,52,1814680
90,7,1814879
1397,88,1815282
4441,64,1815499
2732,50,1815879
3756,14,1816013
1458,14,1816179
28,55,1816279
1835,10,1816379
1458,9,1816610
5752,10,1816779
388,10,1816791
2380,8,1816878
90,9,1816879
1741,15,1816986
28,17,1817079
5752,11,1817279
2149,46,1817311
387,16,1817379
7434,26,1817380
1171,8,1817579
64,19,1817879
3769,31,1818079
1388,11,1818225
1415,9,1818279
64,13,1818481
1199,8,1818580
976,7,1867650
752,6,1867754
523,28,1867947
466,25,1867947
2290,10,1867948
1063,13,1871649
2264,23,1871947
1638,13,1871949
613,49,1871949
21,58,1872049
527,12,1872154
1390,14,1872154
1022,32,1872255
1063,22,1872255
2292,13,1872256
2297,34,1872256
528,22,1872353
2655,15,1872354
1371,17,1872354
615,7,1872453
892,14,1872554
2940,27,1872646
1528,13,1872748
23,6,1873248
2942,11,1873254
752,13,1873345
1728,88,1873346
1528,14,1873353
616,103,1873451
2919,9,1873553
1379,9,1873745
751,72,1873746
1732,6,1873746
616,7,1873752
1448,55,1873753
1393,19,1873848
533,6,1873848
2294,13,1873849
1885,307,1873853
1545,6,1873854
284,9,1873951
7436,6,1873952
7436,12,1873955
2945,13,1873955
1545,24,1874050
978,6,1874052
1062,10,1874154
1735,9,1874246
2919,9,1874246
1028,19,1874254
2264,15,1874353
2295,11,1874353
978,9,1874452
7436,13,1874549
1886,104,1874649
7435,8,1874650
290,6,1874652
7436,19,1874656
1385,21,1874657
1062,19,1874747
621,25,1874751
2919,9,1874948
2951,9,1874948
1742,87,1874951
7098,30,1874953
2661,8,1875150
980,8,1875454
1385,16,1875456
80,6,1875649
624,20,1875746
2358,13,1886045
2960,13,1886046
764,14,1886072
646,30,1886747
1889,21,1886945
1088,28,1887156
1603,10,1887245
2707,25,1887545
898,6,1887947
305,20,1887961
1056,14,1888145
898,32,1888350
303,30,1888646
7105,6,1888653
624,27,1888795
725,12,1888845
3592,7,1889046
313,19,1889056
979,151,1889189
1634,10,1889404
1732,17,1889621
7432,17,1889749
1686,28,1889882
7436,7,1890051
2285,12,1890686
7107,18,1890859
1733,6,1890868
1634,118,1890962
900,13,1891290
900,8,1891584
2220,51,1891708
2942,9,1892045
3968,9,1892348
82,7,1892348
311,25,1892351
903,15,1892445
927,58,1892545
157,14,1892545
31,7,1892645
3625,14,1892746
2711,6,1892845
30,9,1893050
311,91,1893247
2227,30,1893345
3220,10,1893745
179,13,1893845
2669,8,1893845
82,7,1894421
3214,10,1894547
900,22,1894555
1569,59,1894647
2669,8,1894652
652,9,1894745
7113,13,1894749
7436,31,1894947
179,12,1895347
2670,7,1895645
985,9,1895701
7435,12,1895708
1136,6,1896051
2541,13,1896371
7436,25,1896745
1138,6,1897347
7436,11,1897397
1988,19,1897470
7425,66,1897669
1138,8,1897745
1628,86,1897866
2496,23,1898086
2676,12,1898145
1140,10,1898274
3598,337,1898416
7425,66,1898645
2960,29,1898647
2155,66,1898769
3638,15,1898847
1990,8,1898886
2798,9,1899450
2227,15,1900270
985,9,1900282
2498,11,1900346
1625,6,1900645
7435,127,1902436
1624,30,1902677
1625,18,1902892
2962,6,1902972
5381,11,1903057
2676,8,1903274
242,19,1903345
2501,10,1903388
3653,22,1903445
7430,37,1903481
98,17,1903762
242,12,1904061
118,12,1904351
2504,8,1905095
2676,11,1905507
1732,9,1905776
2505,8,1905847
2756,7,1946053
536,62,1946347
407,15,1946459
41,397,1947584
3092,14,1947713
2258,19,1947713
1113,9,1947714
7431,11,1947845
3077,13,1947846
863,20,1947995
7431,14,1948498
3020,13,1948589
2757,12,1948745
4306,6,1948778
3092,28,1948808
1113,10,1948846
1750,391,1949049
4183,9,1949057
1658,8,1949255
7432,13,1949358
2482,11,1949380
407,8,1949445
4183,9,1949645
5915,6,1949874
2794,11,1949904
2260,34,1951120
1026,13,1951348
866,15,1951645
4303,8,1951645
1661,8,1951647
2552,10,1951749
247,30,1952248
2554,7,1952345
1026,31,1952497
251,10,1952647
2369,6,1952745
2796,11,1952750
4305,8,1952946
4700,9,1952946
1029,7,1953049
3575,7,1953145
1137,10,1953254
251,25,1953369
106,8,1953445
4306,7,1953447
768,13,1953747
622,15,1953858
1138,10,1953999
2797,6,1954245
2798,9,1954846
2998,6,1955077
12,10,1955146
7436,26,1955481
976,11,1955647
7151,9,1970498
5381,6,1970500
1101,76,1970604
13,52,1970998
7435,15,1970999
95,14,1970999
2607,64,1971000
2422,25,1971006
29,6,1971006
892,8,1971007
94,13,1971009
1307,16,1971198
331,19,1971203
4217,7,1971204
4769,102,1971205
2738,29,1971206
95,16,1971209
197,7,1971297
841,18,1971297
6077,49,1971299
4217,18,1973408
744,18,1973503
742,24,1973504
7154,6,1973601
3208,12,1973705
7153,6,1973797
1347,9,1973997
4075,8,1973997
331,7,1973997
2724,66,1975697
34,7,1975698
4796,21,1975798
1653,37,1975998
969,55,1975998
194,26,1976007
2076,13,1976008
2326,9,1976008
6097,13,1976198
35,7,1976198
1018,8,1976198
1115,11,1976198
4061,12,1976402
4075,7,1976403
1825,16,1976405
1018,8,1976503
7435,85,1976503
7436,10,1976605
2050,12,1976697
96,38,1976708
4061,16,1976797
841,14,1976799
4765,7,1976803
6097,130,1976805
2038,11,1976805
7436,14,1976905
7436,8,1976905
7435,60,1976908
544,6,1977002
2278,19,1977003
52,14,1977099
183,30,1977203
4765,12,1977205
1656,6,1977205
332,17,1977206
1032,18,1977207
508,11,1977208
2714,64,1977298
2278,19,1979503
6097,61,1979503
746,52,1979503
2038,26,1979699
7435,200,1979700
1177,7,1979700
848,14,1979803
163,15,1979899
7087,25,1979901
6097,117,1980001
2079,7,1980504
550,57,1980504
4064,17,1980505
333,42,1980699
7089,40,1980700
163,12,1980800
1799,57,1980800
1089,10,1980801
1830,14,1980897
184,16,1981001
554,18,1981104
1831,15,1981105
2657,12,1981503
4609,8,1981503
186,7,1981505
7091,11,1981508
1805,66,1981602
293,10,1981603
4611,6,1981701
2657,8,1981701
712,11,1981703
1831,10,1981703
1033,13,1981799
293,18,1981799
1834,10,1981808
3213,7,1981898
6061,90,1981998
41,11,1981999
557,58,1982000
353,66,1982105
7436,29,1982105
746,36,1982500
3213,19,1982500
1033,15,1982500
4611,6,1982501
7435,6,1982602
1428,9,1982806
2035,10,1982809
7435,10,1982809
379,20,1982898
1033,7,1982898
2473,17,1983007
7091,92,1983198
2049,19,1983203
1116,130,1983205
380,40,1983300
7158,150,1983302
7435,10,1983304
2474,15,1983309
7093,26,1983397
7436,11,1983507
357,9,1983604
379,23,1983703
2097,88,1983707
548,7,1983803
172,15,1983803
47,6,1983803
7431,10,1983804
7029,17,1983804
4616,8,1983897
985,8,1983902
549,6,1983904
3213,14,1983904
2477,10,1984004
2122,73,1984006
319,11,1984007
983,12,1984104
3214,6,1984203
7029,19,1984206
749,10,1984208
50,10,1984209
3216,6,1984300
1089,14,1984301
1177,6,1984301
7098,25,1984302
2055,8,1984304
291,20,1984399
2057,12,1984404
37,6,1984405
2058,10,1984600
1033,7,1984601
380,130,1984697
749,11,1984707
7100,20,1984709
201,14,1984804
332,11,1984805
39,7,1985002
177,13,1985099
750,14,1985099
367,104,1985105
980,12,1985105
1937,16,1985105
730,8,1985107
2371,6,1985109
1512,13,1985204
730,8,1985302
1937,12,1985304
98,20,1985307
751,7,1985309
7436,10,1985309
3438,13,1985398
7103,29,1985399
331,6,1985498
2083,6,1985599
209,10,1985698
3003,9,1985704
39,7,1985802
179,10,1985803
7436,8,1985803
2050,7,1985807
99,12,1985808
894,9,1985900
98,18,1985900
2083,8,1985901
7437,12,1985902
3003,11,1985905
345,12,1986008
4333,13,1986376
7436,9,1987279
9,22,1988478
1883,81,1988479
677,22,1988573
1890,6,1988579
293,48,1988581
2330,8,1988584
2199,63,1988677
1028,30,1988781
3367,17,1988876
7436,10,1988877
1890,11,1988975
1228,7,1988975
157,8,1988981
543,8,1989075
9,6,1989076
5133,6,1989280
2903,10,1989375
2330,20,1989473
540,18,1989676
910,20,1989676
295,57,1989775
1153,8,1989776
1037,6,1990173
73,19,1990176
4959,9,1990374
671,14,1990374
352,61,1990481
1153,8,1990573
591,45,1990581
11,8,1990673
912,6,1990678
591,22,1990682
351,40,1992373
2799,36,1992376
23,15,1992576
1508,13,1992577
903,196,1992673
7436,32,1992674
1240,58,1992777
912,10,1992873
25,7,1993280
3016,11,1993280
7435,20,1993376
353,12,1993376
308,63,1995277
142,44,1995477
731,9,1995579
663,9,1995579
142,9,1995579
237,6,2016100
2744,109,2016198
7097,21,2016300
384,15,2016321
114,121,2016404
2036,66,2016404
1351,11,2016503
107,13,2016503
2723,6,2016900
448,77,2016999
2036,20,2017323
107,11,2017503
447,18,2017599
1352,10,2017599
238,9,2017799
2572,19,2017900
1271,21,2018063
2071,27,2018098
45,36,2018108
1272,6,2018157
1321,17,2018257
2069,8,2018600
1887,105,2018756
43,17,2018761
1490,11,2018762
1317,24,2018863
3269,10,2018863
2580,7,2018863
4399,6,2018863
2954,9,2018864
2070,6,2019095
81,14,2019120
109,7,2019121
3446,29,2019154
1961,16,2019271
617,94,2019598
2394,11,2019698
109,15,2019798
3133,58,2019898
2022,13,2019906
1336,10,2020002
158,6,2020059
6097,6,2020064
2070,6,2020101
46,6,2020198
2070,6,2020199
2954,8,2020354
1726,11,2020405
7136,101,2020601
129,13,2020661
2070,6,2021022
842,12,2021023
3121,7,2021059
450,18,2021100
1363,7,2021101
641,16,2021198
2387,82,2021259
3212,109,2021598
7138,9,2021598
2359,15,2021699
1100,271,2021703
47,10,2021839
1364,9,2021854
1726,10,2021998
20,15,2022001
4134,9,2022001
91,8,2022063
3121,7,2022064
1749,391,2022065
1838,6,2022158
1333,128,2022161
182,211,2022161
1373,76,2022262
2103,9,2022298
2361,15,2022299
3452,8,2022307
1935,19,2022354
2571,52,2022400
3114,9,2022464
1374,46,2022559
109,55,2022600
1506,8,2022659
2361,8,2022799
2114,29,2022898
368,43,2022898
2134,7,2022901
2075,33,2023002
1372,46,2023120
1840,116,2023160
13,8,2023161
238,13,2023298
7139,11,2023307
1334,11,2023357
1002,7,2023358
2363,9,2023398
21,22,2023500
323,34,2023504
1843,8,2024058
1374,109,2024161
3760,7,2024161
1961,8,2024256
1402,14,2024259
92,16,2025058
1374,40,2025059
14,6,2025060
13,19,2029058
3276,19,2030158
1973,15,2030355
61,25,2030355
2492,29,2030461
1512,46,2030555
119,93,2030755
1320,7,2030760
2906,9,2030858
1849,10,2030858
1290,11,2030858
1091,8,2030860
13,8,2030957
1323,76,2031357
1849,40,2031460
1321,7,2031558
986,16,2031659
14,15,2031660
1337,10,2031665
3488,10,2031756
1405,14,2031762
1201,9,2031854
1322,7,2031855
1598,18,2031862
3118,10,2031961
163,8,2032057
1336,8,2032761
4491,6,2032855
3265,18,2032862
2434,64,2032957
1467,7,2032959
3117,10,2032961
974,7,2043085
117,6,2043178
1271,18,2043280
731,58,2043379
427,10,2043581
3865,100,2043592
2430,36,2043712
4071,25,2046989
122,7,2047081
427,17,2047181
1599,9,2047181
2431,40,2047279
3917,109,2049992
1330,22,2050379
4790,30,2050379
1352,10,2050380
1600,8,2050383
804,85,2051181
1600,6,2051287
614,599,2051988
1601,6,2052080
2893,31,2052281
984,121,2052282
3945,102,2052282
432,10,2052485
1277,13,2052580
2644,9,2052679
986,17,2052680
3960,9,2052780
6187,9,2052884
2329,9,2052888
1334,81,2052888
456,9,2053081
1276,18,2053084
984,81,2053284
3896,12,2053284
1404,15,2053288
2548,7,2053387
122,6,2053580
1603,13,2053585
4765,43,2053586
1276,13,2053587
102,487,2053587
7328,23,2053588
1318,19,2053684
729,10,2053778
2643,15,2053781
2069,9,2053886
1750,8,2053887
2726,20,2053888
457,46,2053981
987,9,2053984
2476,36,2054687
2065,9,2054688
2721,7,2054688
79,23,2054784
4249,10,2054786
2791,21,2054978
2790,11,2069517
2997,9,2069559
1591,49,2069655
150,10,2069754
386,31,2070154
2503,26,2070554
331,52,2070559
423,22,2070655
709,6,2070675
1652,12,2070779
3977,10,2070870
158,25,2070954
613,8,2071155
2864,387,2071376
3848,9,2071499
158,6,2071657
617,9,2071754
1861,73,2071854
151,9,2071954
6487,17,2072054
9,78,2072157
151,9,2072357
191,196,2072454
1690,44,2072654
4939,9,2072758
1897,46,2072854
160,19,2072921
1538,12,2072954
151,8,2072954
86,9,2072971
622,31,2072991
3334,8,2073054
2525,15,2073154
2059,82,2073154
1612,71,2073476
151,8,2073556
1538,7,2073654
1085,22,2073859
3020,9,2074062
34,6,2074160
636,10,2074160
162,14,2074355
1615,37,2074367
332,55,2074368
1907,6,2074456
1992,12,2074456
2985,7,2074471
152,9,2074555
1862,209,2074681
1634,43,2074781
4467,8,2074854
160,6,2074954
2248,9,2074955
1539,11,2075059
12,74,2075157
153,9,2075369
334,9,2075458
1539,10,2075471
1863,79,2075680
1992,11,2075825
1540,10,2075854
636,14,2076359
748,11,2076554
1540,10,2076957
3424,409,2076972
1087,7,2077154
1655,10,2077501
149,7,2077583
2470,6,2077972
1616,29,2078354
149,52,2078456
1850,28,2078458
3360,86,2078554
228,7,2078556
2445,14,2078556
1749,17,2078659
1502,31,2078659
13,26,2078754
1852,6,2078756
749,40,2078967
4056,22,2079258
2470,39,2079456
1884,7,2079555
1297,105,2079557
1563,15,2079576
103,14,2079591
7436,7,2079655
4057,46,2079857
105,6,2080157
1563,30,2080254
1913,46,2080254
1863,382,2080255
1743,6,2080356
1313,6,2080358
15,30,2080554
1914,20,2080566
105,11,2080756
2518,40,2080756
4057,70,2080756
1313,9,2080768
1874,24,2174558
7074,9,2174653
362,15,2174854
1064,16,2174950
2448,14,2176554
2628,20,2176557
93,15,2176557
6044,27,2176653
7435,6,2177045
5825,14,2177046
4868,18,2177156
2215,8,2177254
6041,24,2177647
4868,7,2177647
1874,28,2177851
2450,6,2177853
77,81,2177946
2823,18,2180555
4437,64,2180654
282,13,2180748
842,9,2180847
7074,105,2180950
282,6,2180950
374,7,2181145
1823,7,2181346
7119,10,2181346
1156,146,2181447
7423,310,2181451
283,6,2181451
283,13,2181649
1058,30,2182553
842,9,2182556
105,9,2182749
1583,11,2182947
289,14,2182951
1159,21,2182952
3621,8,2183050
906,12,2183050
106,17,2183054
1057,17,2183146
241,43,2183146
1852,24,2183152
1761,8,2183153
1761,12,2183555
469,13,2183648
1823,13,2183650
908,14,2183746
4102,11,2183749
315,20,2184553
3807,11,2184553
1468,32,2184556
469,30,2184850
382,11,2184850
908,15,2184853
2629,6,2184854
3727,107,2184945
1060,21,2184947
379,28,2184947
2091,6,2184950
1470,11,2184954
908,6,2185045
3056,9,2185051
1879,7,2185052
78,15,2185146
1059,9,2185151
107,21,2185151
2428,8,2185152
2628,12,2185154
3057,6,2185246
7436,14,2185252
3135,11,2185252
1060,18,2185254
316,6,2185558
5503,29,2185558
2630,12,2185650
395,15,2185747
392,22,2185749
2629,7,2185750
2092,6,2185751
4871,17,2185752
910,8,2185753
392,6,2185753
390,23,2185846
1476,6,2185848
390,13,2185851
910,8,2185853
2431,6,2185853
1060,6,2185854
5913,12,2185949
910,26,2185949
2630,16,2185950
1064,15,2185951
2424,9,2185951
3058,12,2185952
2748,22,2186050
186,9,2186052
3627,34,2186053
6229,21,2186162
79,10,2186165
2219,12,2186167
46,14,2186167
1080,30,2186167
7436,40,2186168
4871,40,2186169
5509,18,2186170
1476,24,2186250
6213,6,2186252
2841,11,2186550
1062,15,2186550
7168,14,2186550
395,15,2186553
903,21,2186556
106,12,2186557
2454,8,2186650
2841,9,2186652
3627,75,2186653
80,15,2186748
5516,55,2186750
469,8,2186846
1588,9,2186850
468,8,2186854
188,6,2186947
2433,12,2186950
6230,6,2186952
2433,12,2187050
2842,16,2187151
1832,6,2187249
6229,41,2187251
1593,25,2187251
398,15,2187252
6230,79,2187555
170,13,2187555
3103,6,2187557
348,9,2187558
5523,9,2187646
2842,9,2187646
1022,23,2187747
398,13,2187748
904,102,2187754
271,18,2187850
1022,15,2187852
1590,33,2187950
6230,6,2187951
402,9,2187952
188,7,2188046
1064,17,2188051
346,15,2188149
1027,15,2188250
1069,11,2188253
95,14,2188255
1592,33,2188647
1067,13,2188649
1666,6,2188652
1718,87,2188653
1666,8,2188747
1707,9,2188752
1032,13,2188752
318,12,2188849
879,13,2188955
1037,8,2189245
6230,195,2189445
105,14,2189447
987,7,2189447
1719,8,2189447
6198,7,2189648
1401,9,2189946
877,73,2190046
178,7,2190145
318,28,2190246
1401,7,2190445
6231,20,2190546
1927,6,2190546
3599,46,2190747
1927,6,2190946
7435,11,2191045
6233,7,2191145
1926,9,2191246
3599,57,2191745
1926,9,2191945
272,17,2191945
1402,12,2191945
4434,12,2191948
444,14,2192145
2570,7,2192456
3601,37,2192549
984,7,2192845
3533,10,2193049
3601,25,2193246
