request_id,slo_factor,arrival_time
7013,14.3175,6993.9882
7014,10.0875,6995.3063
7015,19.5078,6996.6505
7016,3.2292,6999.5976
7017,3.5237,7002.4011
7018,2.0856,7002.8221
7019,13.2553,7003.2113
7020,6.2122,7003.6846
7021,14.0818,7007.492
7022,15.0355,7008.1408
7023,9.7815,7008.2641
7024,3.5339,7009.5659
7025,3.6939,7010.142
7026,18.4091,7014.4163
7027,9.6782,7015.8874
7028,12.0468,7016.0078
7029,3.6363,7016.1225
7030,12.3419,7017.1385
7031,19.9769,7018.2448
7032,17.4045,7019.0689
7033,2.2295,7019.7194
7034,17.3448,7019.9752
7035,18.2488,7020.324
7036,8.98,7021.4021
7037,11.569,7022.3424
7038,8.5814,7022.7635
7039,11.301,7024.7812
7040,3.6881,7026.8766
7041,5.036,7028.0763
7042,4.4243,7029.0308
7043,3.8181,7030.0265
7044,16.3416,7032.0665
7045,2.252,7032.1651
7046,10.8571,7032.8998
7047,8.9174,7034.2034
7048,4.1765,7034.5527
7049,8.2014,7036.0993
7050,7.8928,7036.9523
7051,3.7364,7038.2925
7052,10.4853,7038.3689
7053,18.8374,7040.6912
7054,4.6892,7040.8014
7055,5.6307,7040.9914
7056,4.4542,7041.8399
7057,17.6529,7042.5016
7058,16.7331,7043.91
7059,17.7242,7044.4333
7060,19.7805,7045.4174
7061,14.794,7046.0983
7062,13.8015,7046.2521
7063,9.5903,7046.5349
7064,9.4884,7047.2114
7065,9.0553,7047.2586
7066,2.8321,7047.4122
7067,11.9426,7047.6067
7068,12.5165,7048.7276
7069,6.2792,7049.1352
7070,3.3314,7049.5071
7071,17.8043,7050.1736
7072,8.2354,7050.521
7073,12.6982,7053.2575
7074,13.0476,7053.3014
7075,2.9269,7054.6379
7076,4.0915,7057.4542
7077,14.3421,7058.035
7078,2.7503,7061.7034
7079,5.7725,7061.8353
7080,18.4695,7063.0227
7081,19.4831,7064.7013
7082,15.0062,7064.7503
7083,1.7877,7066.8052
7084,19.4173,7067.9668
7085,9.8939,7068.8437
7086,14.3308,7068.9406
7087,9.1344,7069.8611
7088,10.3168,7071.1934
7089,18.4471,7071.2557
7090,11.4621,7071.8832
7091,19.0536,7071.8854
7092,4.449,7071.8872
7093,3.2143,7072.5609
7094,18.0457,7074.1981
7095,2.8933,7074.5829
7096,4.444,7075.8755
7097,8.8224,7077.9422
7098,5.1228,7078.9621
7099,11.6653,7079.4812
7100,5.0346,7079.7031
7101,8.9368,7079.9575
7102,8.1488,7080.9311
7103,2.5916,7082.9642
7104,2.1901,7085.3499
7105,3.7349,7086.3751
7106,16.0907,7086.6396
7107,16.0548,7086.9478
7108,18.124,7087.6431
7109,4.537,7092.0592
7110,4.7142,7093.3954
7111,4.9514,7094.6021
7112,9.2534,7095.0999
7113,3.049,7096.0796
7114,12.2874,7097.4901
7115,6.9897,7098.2211
7116,14.6432,7098.4089
7117,4.9871,7098.6094
7118,9.8733,7098.8114
7119,19.1758,7099.5932
7120,13.8442,7099.9558
7121,7.5081,7100.15
7122,17.9163,7100.3136
7123,15.5162,7100.4777
7124,2.1138,7101.8156
7125,17.7151,7102.1021
7126,11.9379,7102.6051
7127,14.2396,7104.5909
7128,17.9749,7104.6885
7129,6.6701,7105.6518
7130,15.158,7107.4641
7131,4.6814,7107.9771
7132,4.1528,7108.2418
7133,6.3132,7108.4043
7134,19.0053,7109.6454
7135,15.7803,7109.7357
7136,8.5311,7109.8738
7137,13.0113,7110.1879
7138,11.5202,7110.3032
7139,2.9951,7113.4411
7140,5.4396,7114.1963
7141,6.3177,7114.9805
7142,17.6475,7116.1674
7143,9.9367,7117.4044
7144,13.9468,7118.2671
7145,4.5744,7118.3678
7146,14.6549,7120.6539
7147,17.0432,7121.0008
7148,13.638,7123.7786
7149,2.7274,7124.183
7150,3.8677,7124.4007
7151,19.0332,7125.7756
7152,12.8397,7125.8376
7153,4.2945,7127.3151
7154,6.1614,7129.0564
7155,15.4108,7129.2358
7156,14.2476,7129.3776
7157,4.0263,7131.5123
7158,7.054,7132.8497
7159,19.5778,7132.9554
7160,6.4775,7134.7291
7161,7.9604,7135.6633
7162,4.2733,7137.1703
7163,13.3055,7138.5925
7164,2.5167,7138.6717
7165,11.8444,7139.2083
7166,16.2766,7140.0926
7167,9.5711,7141.7742
7168,10.3031,7142.7916
7169,12.4928,7143.6806
7170,14.6567,7144.6604
7171,15.7518,7145.0743
7172,18.2561,7145.7763
7173,4.1414,7147.0842
7174,5.0786,7148.8538
7175,5.0589,7149.1048
7176,5.1893,7149.4145
7177,17.861,7154.0579
7178,3.3884,7155.9905
7179,7.3346,7156.2971
7180,15.144,7158.412
7181,16.4871,7158.4288
7182,14.2646,7159.302
7183,1.6316,7159.9126
7184,14.8633,7164.9156
7185,19.0394,7166.0919
7186,17.4452,7166.5633
7187,16.9228,7167.1003
7188,1.4984,7167.4468
7189,8.249,7168.3495
7190,1.1412,7169.443
7191,10.6753,7170.3419
7192,7.2164,7170.5179
7193,16.7113,7171.2748
7194,16.4241,7171.6857
7195,9.5513,7174.4007
7196,4.7328,7175.1659
7197,16.4937,7176.5915
7198,14.8698,7177.3773
7199,9.4192,7178.8262
7200,14.64,7179.9899
7201,13.7193,7181.6261
7202,19.8304,7182.5103
7203,10.4338,7184.2004
7204,3.6801,7185.795
7205,9.7873,7186.7772
7206,12.4192,7186.9298
7207,19.3595,7189.1773
7208,18.1006,7191.6944
7209,17.4465,7192.9623
7210,3.0564,7196.5774
7211,15.7761,7196.9987
7212,14.5071,7197.4869
7213,5.2809,7197.924
7214,2.321,7198.2806
7215,2.7,7203.1949
7216,10.2793,7203.4731
7217,14.287,7204.5875
7218,9.0232,7205.0622
7219,2.6026,7208.6324
7220,13.4663,7209.4768
7221,5.513,7209.7388
7222,19.6745,7215.6455
7223,8.9356,7215.8253
7224,4.3506,7216.9657
7225,17.9572,7217.8172
7226,2.7054,7217.8843
7227,4.8866,7218.0399
7228,9.425,7218.1972
7229,6.2492,7220.3701
7230,19.9021,7220.7882
7231,17.2852,7222.5141
7232,16.2214,7223.184
7233,1.8318,7224.2252
7234,19.577,7225.5676
7235,12.5313,7226.8629
7236,9.0473,7227.9603
7237,11.9365,7229.6952
7238,12.5843,7230.3546
7239,14.5675,7231.6903
7240,8.4852,7232.9576
7241,9.7902,7233.7012
7242,15.2591,7235.7733
7243,1.4147,7236.268
7244,14.222,7237.1183
7245,19.1117,7238.9043
7246,6.1371,7240.1633
7247,10.9049,7240.6197
7248,12.8164,7241.2741
7249,7.549,7241.555
7250,10.6342,7242.9144
7251,10.4202,7244.9046
7252,14.6934,7245.0309
7253,17.7179,7245.4649
7254,9.006,7246.9819
7255,3.6931,7247.3954
7256,1.1233,7249.8164
7257,4.9761,7250.2941
7258,13.8981,7251.0832
7259,11.0624,7252.1178
7260,19.8161,7257.2952
7261,10.2252,7260.438
7262,3.614,7261.138
7263,7.604,7261.3605
7264,17.035,7261.5789
7265,17.8162,7262.0111
7266,1.0234,7263.36
7267,19.7885,7263.5812
7268,9.5036,7263.7909
7269,19.5228,7264.5606
7270,6.947,7265.5638
7271,19.2477,7266.1508
7272,12.1262,7266.2316
7273,12.5491,7266.6373
7274,14.5131,7267.7536
7275,1.139,7268.0575
7276,8.8109,7269.5042
7277,1.1591,7269.5659
7278,16.8568,7270.9108
7279,19.7239,7272.3913
7280,15.9518,7272.6844
7281,4.4855,7273.3501
7282,12.7743,7274.7015
7283,6.9934,7275.9161
7284,17.2921,7275.9935
7285,6.2498,7277.2262
7286,14.6818,7277.6277
7287,13.6807,7278.0335
7288,13.1906,7278.4204
7289,3.1718,7278.6004
7290,5.5349,7278.6226
7291,2.6926,7280.9978
7292,15.462,7282.7495
7293,18.9829,7283.3801
7294,10.6872,7285.2902
7295,7.8312,7286.9221
7296,2.5825,7287.0132
7297,18.5584,7290.8485
7298,2.7526,7290.9793
7299,3.0222,7291.1169
7300,1.3485,7291.2172
7301,7.5923,7293.7358
7302,1.2003,7294.0527
7303,13.8135,7294.2571
7304,5.9876,7294.6214
7305,1.8842,7297.3791
7306,6.5052,7297.849
7307,5.9751,7298.9314
7308,2.7263,7299.8237
7309,10.4108,7300.2619
7310,11.8189,7301.3483
7311,18.2298,7302.7305
7312,8.2701,7303.6042
7313,9.2842,7309.5988
7314,9.3928,7309.7224
7315,8.6546,7309.7767
7316,14.9792,7309.7799
7317,12.6597,7312.1029
7318,17.9603,7313.1432
7319,3.7049,7314.2136
7320,19.4183,7315.0221
7321,10.3367,7315.1106
7322,2.3424,7315.5957
7323,2.6143,7317.998
7324,12.9381,7318.0474
7325,8.241,7318.779
7326,15.372,7319.0011
7327,18.3311,7320.3695
7328,3.1915,7321.3609
7329,1.501,7322.1533
7330,11.3752,7322.7155
7331,16.1685,7323.3596
7332,8.092,7324.9895
7333,6.2144,7326.1336
7334,11.8431,7329.1425
7335,4.0301,7329.8444
7336,19.5419,7330.0607
7337,2.2807,7330.9379
7338,3.8611,7332.3343
7339,15.6624,7333.934
7340,5.5599,7334.5436
7341,16.6601,7334.572
7342,17.6427,7334.7148
7343,5.1801,7335.6323
7344,8.4557,7335.7687
7345,1.4951,7336.5792
7346,5.9431,7338.2379
7347,12.2907,7340.0363
7348,12.6621,7340.3665
7349,17.9238,7341.4856
7350,11.5927,7342.0693
7351,9.8884,7342.4269
7352,8.9503,7345.0694
7353,17.8722,7346.962
7354,19.7177,7349.1212
7355,10.4226,7349.5596
7356,14.6548,7350.1755
7357,4.8299,7352.8855
7358,17.7481,7354.8517
7359,12.1233,7356.77
7360,11.0605,7357.6993
7361,15.2668,7359.6575
7362,17.3772,7364.7842
7363,4.8578,7366.1247
7364,13.5583,7366.7572
7365,14.5136,7366.8084
7366,8.0729,7366.9525
7367,3.3134,7367.7382
7368,8.0255,7367.8054
7369,15.494,7368.2657
7370,6.0964,7370.4532
7371,14.5882,7370.9734
7372,16.6041,7372.0699
7373,5.1228,7372.9949
7374,10.5944,7376.1453
7375,8.8331,7376.2086
7376,6.395,7377.6736
7377,9.558,7379.563
7378,1.9258,7380.0527
7379,13.6619,7381.6073
7380,10.1515,7382.9869
7381,11.3172,7384.6173
7382,8.7896,7384.8728
7383,19.6227,7385.0472
7384,14.7388,7385.166
7385,1.3318,7385.4019
7386,16.5839,7387.9881
7387,19.8472,7388.2392
7388,14.3022,7388.6641
7389,15.916,7389.2508
7390,13.507,7391.3345
7391,6.0623,7391.6603
7392,8.8942,7393.5695
7393,16.7254,7394.2805
7394,18.1167,7394.3964
7395,8.8343,7394.4434
7396,17.2709,7397.886
7397,6.1011,7398.5667
7398,8.9737,7400.7347
7399,9.5686,7401.4688
7400,14.5244,7402.0331
7401,16.2564,7402.3408
7402,9.7163,7403.258
7403,2.2433,7403.2837
7404,8.5631,7404.1139
7405,9.725,7404.1553
7406,5.1813,7404.5837
7407,3.7563,7404.8009
7408,9.4309,7406.622
7409,8.7045,7407.0154
7410,17.6142,7407.634
7411,4.5836,7408.1713
7412,13.674,7409.9406
7413,15.5691,7410.8977
7414,13.0194,7412.2941
7415,17.2915,7412.9058
7416,13.5053,7413.6142
7417,12.3104,7414.1215
7418,5.7808,7414.4221
7419,9.9539,7414.6496
7420,10.7514,7414.685
7421,11.4005,7416.3058
7422,2.4001,7417.0792
7423,5.2636,7417.0805
7424,19.2128,7417.3162
7425,9.0803,7422.2474
7426,8.1514,7422.5157
7427,14.6914,7423.8468
7428,4.6375,7423.8566
7429,19.8751,7424.0457
7430,19.8211,7425.6426
7431,11.0118,7426.4642
7432,13.1434,7427.3523
7433,3.1967,7430.5296
7434,17.318,7431.7586
7435,5.8002,7434.0343
7436,11.438,7434.1361
7437,16.7226,7435.024
7438,7.8599,7435.1177
7439,18.4505,7436.2677
7440,18.3988,7437.4289
7441,10.9487,7437.533
7442,10.9463,7440.4484
7443,12.4528,7440.5884
7444,2.8106,7441.3038
7445,6.5291,7443.671
7446,14.2494,7444.7428
7447,12.8219,7444.8692
7448,11.647,7445.1003
7449,1.0086,7445.2289
7450,7.3699,7446.7952
7451,3.8781,7447.3553
7452,6.9732,7448.3714
7453,6.4581,7448.862
7454,2.2697,7449.5234
7455,7.0139,7453.7963
7456,4.6698,7453.8617
7457,1.1537,7454.1758
7458,3.1642,7456.4594
7459,2.5076,7456.6326
7460,18.7417,7456.6376
7461,17.1182,7458.2727
7462,10.7095,7459.126
7463,10.8785,7460.5162
7464,11.473,7461.9776
7465,19.9465,7462.2127
7466,13.9234,7465.0664
7467,9.0344,7466.8441
7468,5.0149,7469.0557
7469,9.5952,7469.3835
7470,4.3455,7475.0096
7471,8.9561,7475.6567
7472,14.7779,7476.6804
7473,12.3534,7479.3627
7474,19.3522,7479.5748
7475,14.1558,7479.8106
7476,8.7922,7481.7661
7477,2.0954,7482.5363
7478,12.2904,7483.6797
7479,3.439,7485.8557
7480,1.7781,7486.2413
7481,19.9384,7486.271
7482,3.6131,7488.3224
7483,17.9519,7489.061
7484,4.2345,7489.6221
7485,13.9227,7490.2992
7486,13.3841,7490.7224
7487,18.8447,7490.9142
7488,13.1972,7492.2884
7489,6.2681,7493.2829
7490,1.9937,7494.8798
7491,15.2537,7497.4741
7492,4.7937,7498.4348
7493,14.5517,7498.6304
7494,3.0028,7499.0139
7495,2.4117,7500.9041
7496,2.1243,7502.0141
7497,12.509,7503.4082
7498,9.8995,7507.2916
7499,11.4119,7509.4479
7500,10.7911,7509.7427
7501,12.0698,7509.8994
7502,2.3549,7510.006
7503,12.6025,7510.3495
7504,10.6109,7510.9542
7505,2.6398,7511.3679
7506,8.6825,7514.2226
7507,15.2051,7516.5029
7508,5.0756,7516.6228
7509,18.0581,7516.8416
7510,16.5253,7519.4895
7511,12.7277,7521.1709
7512,15.6599,7521.615
7513,3.9444,7521.6399
7514,4.231,7522.5484
7515,9.6101,7523.1896
7516,5.0712,7523.4562
7517,12.4605,7523.8688
7518,10.9752,7524.412
7519,7.1513,7525.0635
7520,7.8836,7525.3533
7521,8.7557,7525.631
7522,3.4562,7527.7114
7523,13.9976,7528.7991
7524,18.5563,7530.6915
7525,13.8691,7534.7267
7526,14.9302,7535.0981
7527,16.7414,7535.3326
7528,9.9352,7536.5711
7529,3.2518,7537.0112
7530,2.2318,7539.6529
7531,5.2322,7539.7925
7532,7.8031,7541.368
7533,13.4299,7542.7125
7534,19.1297,7542.8372
7535,9.9044,7543.3246
7536,14.4563,7543.4311
7537,15.8961,7543.6132
7538,7.5637,7543.8148
7539,17.5629,7544.6556
7540,7.3332,7544.7134
7541,11.0434,7548.0407
7542,19.23,7549.1959
7543,14.9233,7549.5789
7544,11.9261,7552.1996
7545,9.6493,7552.8163
7546,3.8707,7555.5623
7547,14.5684,7556.2626
7548,3.0912,7556.267
7549,4.5651,7558.7038
7550,12.945,7559.0558
7551,14.4061,7560.86
7552,1.3929,7561.4119
7553,7.4755,7561.7989
7554,4.566,7562.2856
7555,16.6767,7562.4658
7556,14.9345,7563.9025
7557,8.1507,7564.2954
7558,7.4937,7564.8709
7559,7.9164,7565.5297
7560,6.8925,7566.8979
7561,19.0808,7568.3332
7562,2.3107,7568.6359
7563,3.5734,7571.3517
7564,11.2498,7572.0156
7565,2.933,7576.7685
7566,6.7442,7577.0169
7567,9.7927,7577.7622
7568,12.3727,7579.4118
7569,1.029,7579.4382
7570,13.507,7579.8023
7571,19.3311,7580.5495
7572,15.7704,7580.6379
7573,10.4496,7580.9666
7574,4.0806,7581.7194
7575,3.0576,7582.2602
7576,7.2403,7585.6532
7577,17.9351,7587.3656
7578,11.7721,7587.5004
7579,9.3668,7587.6736
7580,9.5941,7587.8097
7581,1.3501,7589.1827
7582,3.0203,7589.435
7583,17.7878,7590.573
7584,6.3729,7590.6775
7585,14.5985,7591.0078
7586,9.413,7591.9877
7587,12.4477,7592.3991
7588,4.6886,7592.45
7589,5.2485,7594.9076
7590,9.7742,7595.817
7591,9.8583,7596.6494
7592,13.3943,7596.7852
7593,14.0537,7597.6933
7594,8.847,7597.7365
7595,8.1475,7598.1668
7596,11.9496,7598.8091
7597,5.2026,7599.5343
7598,3.4555,7599.8917
7599,6.4456,7602.4702
7600,10.6979,7602.4807
7601,10.3671,7603.0288
7602,11.6526,7605.9597
7603,1.2458,7606.3116
7604,6.4714,7606.3449
7605,5.9708,7607.7278
7606,3.8094,7609.0391
7607,9.1662,7611.7763
7608,13.562,7614.4794
7609,9.7291,7614.5598
7610,13.1377,7615.5625
7611,15.6473,7616.1713
7612,14.2716,7616.4454
7613,11.0967,7616.6251
7614,19.5963,7618.0545
7615,8.4006,7618.1855
7616,12.5329,7618.4067
7617,10.429,7619.6855
7618,7.9062,7622.8576
7619,16.1493,7623.0438
7620,17.2876,7623.1805
7621,2.2336,7627.4995
7622,2.4249,7629.0778
7623,16.2246,7629.1091
7624,8.9803,7632.9866
7625,2.3902,7634.1651
7626,5.2549,7635.5467
7627,11.4704,7636.3265
7628,6.9694,7639.2411
7629,5.7565,7639.5397
7630,19.0618,7640.9444
7631,10.5589,7642.3759
7632,6.4959,7643.9068
7633,19.2046,7646.8859
7634,17.0434,7648.8973
7635,11.4997,7649.4076
7636,3.0786,7650.8383
7637,7.3143,7651.647
7638,18.1322,7652.0234
7639,15.2143,7652.5198
7640,19.5276,7653.0392
7641,15.8041,7654.3851
7642,7.862,7654.5385
7643,12.5501,7656.68
7644,13.7639,7657.7514
7645,11.0445,7658.5626
7646,3.2336,7658.7055
7647,3.5861,7659.1506
7648,13.1942,7659.7327
7649,10.3407,7660.8858
7650,3.1154,7660.9278
7651,13.2486,7661.1766
7652,8.8057,7664.8023
7653,7.9714,7666.7723
7654,1.1373,7670.0905
7655,5.5707,7671.3856
7656,18.4557,7673.0114
7657,9.37,7673.3907
7658,16.2547,7674.4848
7659,17.7293,7674.9289
7660,3.4039,7675.9197
7661,17.2456,7676.5692
7662,15.7453,7677.1618
7663,8.3051,7678.5966
7664,17.5781,7678.6289
7665,2.2543,7679.278
7666,1.83,7679.8452
7667,4.3165,7679.8915
7668,14.2116,7682.6949
7669,19.1015,7685.5179
7670,5.0191,7685.7716
7671,13.1633,7686.1228
7672,13.7125,7686.1252
7673,5.1741,7686.6047
7674,10.7137,7687.1773
7675,7.6816,7688.9239
7676,19.46,7691.3835
7677,5.1143,7692.2662
7678,11.8686,7692.7267
7679,19.3699,7695.3437
7680,3.6289,7699.6903
7681,9.7375,7702.0372
7682,5.4945,7706.2146
7683,13.5228,7706.2614
7684,9.0863,7708.4686
7685,6.5663,7710.6401
7686,9.3629,7710.9214
7687,3.9518,7711.202
7688,1.3743,7712.1205
7689,5.8862,7712.9137
7690,10.1949,7714.9213
7691,17.4189,7720.0612
7692,12.765,7720.492
7693,14.1427,7722.0149
7694,5.2539,7722.616
7695,9.922,7723.4964
7696,4.8237,7723.8614
7697,17.6065,7724.3081
7698,16.0809,7724.3802
7699,16.3818,7725.0876
7700,14.7437,7729.3891
7701,17.4385,7729.8027
7702,8.0693,7730.3369
7703,18.1492,7731.4857
7704,5.2293,7732.7638
7705,13.0003,7733.1514
7706,6.5236,7735.1358
7707,9.8391,7735.1665
7708,7.2163,7735.758
7709,7.4019,7736.7442
7710,18.6761,7737.1244
7711,15.2646,7737.9145
7712,15.7136,7738.0261
7713,4.9384,7738.5316
7714,9.8587,7739.6228
7715,1.1226,7743.7469
7716,10.916,7744.6178
7717,7.8079,7744.6309
7718,11.2105,7745.7235
7719,1.2876,7747.7636
7720,5.7791,7748.1718
7721,8.288,7748.4552
7722,4.9003,7750.5702
7723,16.9507,7750.898
7724,19.5098,7751.0447
7725,15.1694,7752.6054
7726,8.9082,7752.7683
7727,7.1799,7753.6715
7728,7.4162,7754.1375
7729,1.7936,7754.2344
7730,16.7559,7755.3283
7731,17.9501,7755.485
7732,8.8573,7755.6517
7733,13.9175,7760.4728
7734,13.4158,7760.7677
7735,11.769,7761.361
7736,5.5097,7761.7305
7737,3.2449,7762.3952
7738,4.6068,7763.0064
7739,14.7794,7764.1424
7740,10.8958,7765.3596
7741,13.6542,7767.3703
7742,18.785,7767.8061
7743,3.4896,7767.8253
7744,2.1049,7767.9478
7745,11.291,7768.0932
7746,13.4636,7769.1036
7747,13.0745,7770.3377
7748,8.6433,7770.6955
7749,16.2285,7772.7407
7750,3.8325,7773.4076
7751,7.3586,7773.5975
7752,14.3847,7773.6079
7753,1.9382,7774.9507
7754,15.4735,7776.8799
7755,11.4823,7777.4503
7756,10.6769,7777.6508
7757,2.2187,7777.6965
7758,10.0455,7777.7607
7759,13.8837,7778.8352
7760,14.8417,7778.8837
7761,7.6393,7779.2396
7762,13.766,7781.8953
7763,19.5949,7782.8428
7764,14.8691,7782.8601
7765,2.2077,7783.6263
7766,8.268,7783.8743
7767,17.4753,7784.0012
7768,10.4811,7784.186
7769,12.2153,7785.9984
7770,18.0368,7786.8348
7771,13.6164,7787.3217
7772,6.6836,7788.5797
7773,1.1548,7788.7045
7774,14.8488,7789.5192
7775,4.7158,7791.4969
7776,11.1709,7792.6568
7777,13.0575,7793.6242
7778,9.9588,7793.7641
7779,11.0898,7794.8118
7780,1.448,7798.982
7781,15.428,7798.9981
7782,17.978,7799.1784
7783,7.2539,7799.2418
7784,12.4526,7801.7179
7785,19.4976,7802.5018
7786,11.4754,7803.7955
7787,7.3052,7804.0024
7788,17.0338,7804.3011
7789,12.3923,7804.9439
7790,18.6122,7806.0991
7791,7.6834,7808.02
7792,1.8929,7808.5734
7793,8.8349,7808.731
7794,14.4698,7810.0898
7795,10.8692,7810.3263
7796,13.5473,7811.2009
7797,11.5075,7812.0918
7798,4.6218,7812.1602
7799,1.5712,7812.4016
7800,9.7104,7813.0162
7801,6.6567,7814.0001
7802,17.086,7814.3192
7803,11.6034,7814.7389
7804,19.5174,7815.2357
7805,10.6253,7815.5293
7806,3.0905,7816.5456
7807,7.1303,7817.6983
7808,16.0848,7818.5435
7809,6.0233,7819.5106
7810,16.9619,7819.8885
7811,8.8212,7820.9957
7812,17.9725,7821.8445
7813,3.9093,7823.7351
7814,8.2302,7825.5746
7815,6.7934,7825.7035
7816,9.2811,7825.7427
7817,2.125,7826.5338
7818,10.6412,7829.9227
7819,1.0944,7829.9885
7820,18.3672,7830.9729
7821,15.7009,7832.5538
7822,7.2527,7832.8059
7823,7.7008,7833.3388
7824,1.6688,7833.79
7825,15.1628,7833.8266
7826,12.7297,7834.6072
7827,1.5455,7835.2255
7828,16.1878,7835.3128
7829,18.0305,7836.4935
7830,6.1115,7836.9733
7831,12.2941,7839.6614
7832,13.8975,7840.6251
7833,7.3534,7840.9099
7834,8.8897,7841.7093
7835,17.2689,7843.6992
7836,11.6771,7844.8494
7837,17.3344,7845.0346
7838,16.8336,7845.0358
7839,8.0114,7845.4276
7840,16.4513,7846.4511
7841,15.698,7846.7097
7842,13.1159,7846.8563
7843,10.9929,7850.3871
7844,14.7817,7850.4261
7845,7.7515,7854.2695
7846,5.4755,7855.6772
7847,14.6067,7856.5543
7848,18.5885,7858.1793
7849,5.6764,7858.2063
7850,5.1396,7858.3606
7851,18.1647,7858.5235
7852,1.0792,7860.1978
7853,18.6934,7861.2508
7854,8.7709,7862.5208
7855,8.8374,7863.5805
7856,3.8265,7864.2397
7857,18.4666,7865.1318
7858,10.2832,7866.0314
7859,7.9013,7867.1827
7860,3.3002,7868.0489
7861,18.5714,7869.0734
7862,3.9649,7869.1772
7863,4.8627,7869.2526
7864,6.9508,7870.1441
7865,17.2646,7871.6168
7866,8.5944,7872.7156
7867,12.7263,7874.5255
7868,3.6197,7877.1596
7869,6.6209,7879.3934
7870,17.5581,7879.9955
7871,7.1353,7880.0346
7872,16.8139,7880.0581
7873,17.9894,7881.172
7874,8.7978,7883.3646
7875,2.6193,7885.3132
7876,5.8039,7886.3548
7877,13.3226,7886.9208
7878,9.0071,7887.2696
7879,19.1549,7889.3333
7880,13.2659,7889.5022
7881,15.8615,7891.1462
7882,6.1608,7891.8473
7883,12.4785,7891.8636
7884,3.727,7893.1605
7885,11.1768,7895.1623
7886,17.2333,7895.1639
7887,15.7429,7895.8317
7888,3.5897,7897.9663
7889,6.6027,7898.2389
7890,6.6517,7898.8564
7891,16.5095,7899.287
7892,6.2965,7899.4685
7893,1.6239,7899.5016
7894,5.0555,7900.1919
7895,2.4568,7900.9326
7896,14.0127,7901.163
7897,16.0132,7902.0256
7898,8.5081,7902.1061
7899,14.0922,7902.236
7900,3.5642,7902.8345
7901,2.1687,7903.0143
7902,5.4528,7905.884
7903,13.6617,7905.9876
7904,11.9723,7909.5459
7905,8.65,7910.1589
7906,19.1751,7911.0187
7907,1.5052,7911.0459
7908,9.2388,7911.4908
7909,2.4195,7912.4836
7910,13.2536,7914.358
7911,15.0008,7914.6826
7912,10.2494,7914.927
7913,19.4535,7915.5688
7914,5.4122,7916.5109
7915,7.7153,7917.6011
7916,6.7489,7918.003
7917,19.6684,7919.6808
7918,17.5303,7920.523
7919,3.2734,7920.5319
7920,7.2189,7920.8861
7921,3.1229,7921.971
7922,15.897,7923.1063
7923,16.7105,7923.215
7924,19.0898,7924.5524
7925,13.6782,7926.774
7926,14.3207,7926.966
7927,7.5216,7927.6737
7928,12.5014,7930.3402
7929,2.0095,7931.2764
7930,15.7118,7932.1195
7931,13.4852,7932.7058
7932,10.8526,7933.2299
7933,19.2354,7934.4885
7934,10.7609,7935.4521
7935,10.9797,7935.8769
7936,1.6692,7935.937
7937,15.051,7941.1103
7938,4.9834,7943.2813
7939,3.953,7945.2793
7940,4.0097,7946.2382
7941,8.78,7948.2627
7942,16.8876,7951.3844
7943,14.5674,7951.5767
7944,10.8219,7952.4688
7945,18.7559,7952.7356
7946,19.9587,7954.755
7947,2.0141,7954.7556
7948,1.2048,7955.729
7949,17.476,7956.0858
7950,13.2353,7956.3127
7951,11.5031,7958.8093
7952,12.9077,7959.6949
7953,8.7787,7960.806
7954,1.1706,7961.808
7955,2.8467,7962.052
7956,3.3957,7962.6798
7957,19.8399,7962.8861
7958,11.6262,7965.1134
7959,8.337,7967.6049
7960,7.7078,7967.8869
7961,18.5382,7971.0361
7962,5.3926,7973.0802
7963,17.626,7973.3263
7964,4.0109,7975.178
7965,9.9702,7976.3449
7966,14.0402,7976.6072
7967,8.3239,7976.6494
7968,2.2732,7977.0042
7969,12.1861,7980.6619
7970,11.1552,7981.0908
7971,14.3221,7981.3613
7972,6.1044,7981.3754
7973,17.2689,7982.0569
7974,2.3172,7982.5497
7975,1.9253,7982.6974
7976,19.3423,7982.868
7977,15.8303,7984.2048
7978,7.3351,7984.2642
7979,1.0681,7984.8836
7980,16.6821,7984.9443
7981,15.8327,7985.3942
7982,18.4757,7985.5366
7983,19.6748,7985.9082
7984,2.2625,7985.9445
7985,6.6349,7987.4842
7986,4.968,7988.9812
7987,9.7114,7990.6688
7988,14.864,7993.9087
7989,14.652,7994.8938
7990,19.6597,7997.0891
7991,5.7196,7997.9876
7992,5.571,7999.7852
7993,10.8728,8000.5373
7994,17.7149,8000.7883
7995,7.9553,8000.8367
7996,9.002,8000.9461
7997,8.8298,8003.0953
7998,5.6575,8004.0717
7999,13.9311,8004.9752
8000,9.0973,8005.2062
8001,13.5401,8005.8495
8002,8.0755,8010.0396
8003,4.0391,8010.7836
8004,14.2004,8011.6053
8005,1.8083,8013.2947
8006,16.5517,8013.5319
8007,8.1086,8013.7425
8008,16.0171,8014.0125
8009,2.3676,8014.4932
8010,10.152,8015.483
8011,9.0984,8015.8058
8012,9.409,8016.2992
8013,6.0479,8020.3052
8014,12.6909,8020.3135
8015,6.9055,8022.1079
8016,14.5116,8022.608
8017,14.2394,8024.0615
8018,10.9199,8026.0042
8019,17.6583,8026.4093
8020,14.0904,8028.1104
8021,1.4559,8029.9055
8022,11.1912,8030.5611
8023,17.9315,8031.6249
8024,15.8772,8032.6772
